URL,Drug Name,Uses,Side Effects
https://www.nepmeds.com.np/detail/lulican-cream-50gm,Lulican cream 50gm,"Athlete's foot, Dhobie Itch, thrush, ringworm, and dry, flaky skin are all fungal infections of the skin that can be treated with lulican cream, an antifungal medication. The fungi that cause these diseases are killed by it. The dosage and duration of Lulican Cream should be followed exactly as advised by your doctor. Avoid using it more frequently or in larger amounts than prescribed because doing so won't help your condition get better any faster and might even have negative side effects. After using the product for 2 to 4 weeks, skin infections typically get better. If your condition doesn't get better, tell your doctor. By keeping the affected region clean and dry and washing your hands before and after using the medication, you can boost its effectiveness. The most common side effects of this medicine include burning sensation, irritation, itching, and redness at the site of application. It may also cause dryness, peeling, or blistering of the skin. These are not usually serious and resolve with time. Call your doctor if these persist or bother you. Seek emergency help if you notice signs of an allergic reaction such as a rash, swelling of the lips, throat, or face, swallowing or breathing problems, and nausea. Avoid direct contact with your eyes. In case of accidental contact, wash your eyes with water and seek immediate medical attention. An antifungal medication is called Lulican Cream. It eradicates fungi and stops their growth. This lessens the infection-related symptoms. Infections including athlete's foot, Dhobie Itch, thrush, ringworm, and dry, flaky skin may be treated with it. Even if your symptoms have subsided, you should continue using it for the whole duration of the prescription. This will stop the virus from spreading further. Pain and itching will be relieved by taking this medication as directed, and it may also make you feel more at ease with your skin. Reactions at the application site (burning, itchiness, irritation, and redness)arid skinskin wrinklingBruises on the skin This medicine is for external use only. Use it in the dose and duration as advised by your doctor. Check the label for directions before use. Clean and dry the affected area and apply the cream. Wash your hands after applying, unless hands are the affected area. Lulican Cream is an antifungal medication that treats skin infections. It kills the infection-causing fungi by destroying their cell membrane. This relieves discomfort, itching, and irritation on the skin.",Treatment of Fungal skin infections | 
https://www.nepmeds.com.np/detail/telma-am,TELMA  AM,"Two medications are included in Telma-AM Tablet, both of which lower blood pressure. By relaxing the blood vessels and facilitating smoother blood circulation throughout the body, it reduces blood pressure. Your chance of suffering a heart attack or stroke will go down as a result. You can take a Telma-AM tablet with food or on an empty stomach. It is best to take it frequently, as directed by your doctor, at a certain time each day. Your illness and how you react to the medication will determine the dosage. Even if you feel fine, it's crucial to continue taking this medication. Your risk of having a heart attack or stroke is decreased by lowering your blood pressure, so do it. The most frequent adverse reactions to this medication are edema, which is swelling in the ankles or feet, headaches, sleepiness, dizziness, fatigue, and upset stomach. Do not drive or perform any other activities that need concentration until you are aware of how it affects you, as it may make you feel sleepy and unsteady. If any of the adverse effects annoy you or do not go away, speak with your doctor. Hypertension (high blood pressure) treatmentAlthough they do so in different ways, the two medications in this combination both lower blood pressure. Together, they support blood vessel relaxation and facilitate your heart's ability to circulate blood more easily throughout your body. Blood pressure drops as a result. A heart attack, stroke, or kidney issues are less likely to occur if your blood pressure is under control. For the medication to work, it must be taken as directed on a regular basis. Usually, taking this medication does not result in any immediate benefits for you, but over time, it keeps you healthy. Take this medicine in the dose and duration as advised by your doctor. Swallow it as a whole. Do not chew, crush or break it. Telma-AM Tablet may be taken with or without food, but it is better to take it at a fixed time. Telmisartan and amlodipine are the two medications included in the Telma-AM Tablet. Amlodipine is a calcium channel blocker (CCB), and telmisartan is an angiotensin receptor blocker (ARB). They function by reducing blood pressure and enhancing the heart's capability to flow blood effectively throughout the body. They efficiently reduce blood pressure when used together. If you miss a dose of Telma-AM Tablet, take it as soon as possible. However, if it is almost time for your next dose, skip the missed dose and go back to your regular schedule. Do not double the dose. Alcohol consumption while using a Telma-AM Tablet is dangerous. Because there is clear evidence that Telma-AM Tablet poses a risk to the unborn child, using it during pregnancy is dangerous. However, if the benefits outweigh the possible risks, a doctor might very rarely recommend it in some life-threatening circumstances. Please speak with your physician Telma-AM Tablet adverse effects may impair your ability to operate a motor vehicle.
You might experience fatigue, headaches, nausea, or dizziness, which could impair your ability to focus and drive. Telma-AM Tablet is probably safe to take while breatfeeding. Take a dose as soon as you remember if you forget to take one. If, however, it is almost time for your next dose, omit the missed dose and proceed with the one that is still scheduled. To make up for the dose you missed, don't take a second one. Set an alarm to remind you if you frequently forget to take your medication. If unsure, speak with your doctor about alternate methods of aiding memory. You might need to use Telma-AM Tablet for the rest of your life. For as long as you take the medication, it solely manages your blood pressure. As a result, it is recommended that you keep taking your prescription and heed your doctor's instructions. Even if this drug is beneficial in lowering your blood pressure, it is encouraged that you keep taking it. Your blood pressure may return to normal if you stop using Telma-AM Tablet. Medication to decrease blood pressure does not cure your illness; it just helps you control it. They will likely be necessary for the rest of your life. Keep in mind that maintaining control of your blood pressure lowers your risk of suffering a heart attack or stroke.","Treatment of Hypertension (high blood pressure) | Sleepiness | Ankle swelling | Headache | Flushing (sense of warmth in the face, ears, neck and trunk) | Dizziness | Tiredness | Palpitations | Upset stomach | Increased potassium level in blood | "
https://www.nepmeds.com.np/detail/amtas-10,AMTAS-10,"Amtas is a slow calcium channel blocker of dihydropyridine class. Amtas is indicated as therapy for mild to moderate hypertension and in ischaemic heart disease. Amtas has 24 hours duration of action permitting once a day dosage. Therapy for mild to moderate hypertension. Angina pectoris: a) chronic stable angina b) vasospastic (prinzmetal’s or variant) angina. Amtas 10 Tablet acts to treat hypertension (high blood pressure) by allowing the blood vessels to relax, allowing the blood to circulate more freely throughout the body. Your blood pressure is lowered as a result, and you are at a lesser risk of future renal issues, heart attacks, and strokes. Typically, taking this medication doesn't result in any immediate benefits for you, but it keeps you healthy over the long run. For this medication to be most effective, even if you feel better, you should take it as directed on a daily basis.  Preventing angina (chest pain associated with the heart)Amtas 10 Tablet increases blood circulation throughout your body by relaxing the blood vessels. This implies that your heart receives more oxygen, which lowers your risk of developing angina (chest pain). Chest pain that has already started shouldn't be treated with this medication. It is used to stop or lessen the number of angina attacks that occur. For this medication to function properly, it must be taken as directed on a regular basis. Consequently, it's crucial to continue taking it even if you feel fine and have no symptoms. Take this medicine in the dose and duration as advised by your doctor. Swallow it as a whole. Do not chew, crush or break it. Amtas 10 Tablet may be taken with or without food, but it is better to take it at a fixed time. A calcium channel blocker, Amtas 10 Tablet. By relaxing the blood arteries to lessen the pressure on them and thus improve blood flow in the body, it normalizes high blood pressure. The increased blood flow throughout the body relaxes the heart muscles in angina by lessening the strain on the heart. Additionally, it increases blood oxygenation, which lessens the risk of developing heart-related chest pa If you miss a dose of Amtas 10 Tablet, take it as soon as possible. However, if it is almost time for your next dose, skip the missed dose and go back to your regular schedule. Do not double the dose. Caution is advised when consuming alcohol with Amtas 10 Tablet. Please consult your doctor. Amtas 10 Tablet may be unsafe to use during pregnancy. Although there are limited studies in humans, animal studies have shown harmful effects on the developing baby. Your doctor will weigh the benefits and any potential risks before prescribing it to you. Please consult your doctor. Amtas 10 Tablet is probably safe to use during breastfeeding. Limited human data suggests that the drug does not represent any significant risk to the baby. Amtas 10 Tablet may cause side effects which could affect your ability to drive.
Amtas 10 Tablet may cause side effects such as dizziness, headaches, nausea or tiredness, all of which could affect your ability to concentrate and drive. If you miss a dose of Amtas 10 Tablet, take it as soon as possible. However, if it is almost time for your next dose, skip the missed dose and go back to your regular schedule. Do not double the dose. The exact time at which Amtas 10 MG Tablet starts to act in the body is unknown however, it will start to work gradually on the same day. No, there is no proof that Amtas 10 Tablet makes kidney issues worse. Patients with kidney issues can take Amtas 10 Tablet in regular doses. In fact, due to its ability to reduce blood pressure, it aids in preventing hypertension-related kidney damage.",Headache | Fatigue | Nausea | Abdominal pain | Sleepiness | 
https://www.nepmeds.com.np/detail/Amitone-10mg,AMITONE 10mg,"A tricyclic antidepressant, amitone 10mg Tablet. This medication is used at various levels to treat and prevent conditions like depression, neuropathic pain, and migraines. Because amitone 10mg Tablet can make you feel tired, it is typically given before night. Taking it with or without food is acceptable. Your doctor will determine the dosage and frequency of administration so that you receive the proper quantity to manage your symptoms. Under constant supervision, the initial dose should only be increased very cautiously. Before you get the full effects of this medication, it can take a few weeks before it starts to work. The most common side effects of this medicine include nausea, constipation, sweating, dry mouth, sleepiness, tremor, dizziness, headache, speech disorder, accommodation disorder, palpitations, increased heart rate, orthostatic hypotension, and nasal congestion. It may also make you aggressive or confused and can lead to weight gain in some people. In Treatment of DepressionAmitone 10mg Tablet works by affecting the balance of certain chemicals (such as serotonin) in the brain. It helps improve mood and feelings of well-being, relieve anxiety and tension, helps you sleep better, and increase your energy level. Amitone 10mg Tablet is readily absorbed and starts action within approximately 6 hours of taking it orally (by mouth). It is an effective antidepressant but may cause drowsiness. You need to take it regularly as it is prescribed for it to be most effective and should not stop taking it suddenly. Neuropathic discomfortIn some circumstances, amitone 10mg Tablets are effective at reducing neuropathic pain brought on by nerve injury. These might include spinal cord illness, post-herpetic neuralgia, or the excruciating diabetic neuropathy. It functions by having an impact on neurotransmitters, which are brain chemicals. It helps you live a better life by reducing pain. Amitone 10mg Tablet helps prevent migraines by changing the way that your nerves receive pain signals. By preventing and reducing the frequency of headaches, it can help you carry out your daily activities and have a better quality of life. Constipationmouth feeling parchedStanding up suddenly causes a blood pressure drop known as orthostatic hypotension.gaining weightaggressive attitudecongestion in the nose (stuffy nose)SleepinessDizzinessHeadachereduced libido Take this medicine in the dose and duration as advised by your doctor. Swallow it as a whole. Do not chew, crush or break it. Amitone 10mg Tablet may be taken with or without food, but it is better to take it at a fixed time. Amitone 10mg Tablet contains Amitriptyline, a tricyclic antidepressant. It has anticholinergic and sedative properties. It prevents the reuptake, and hence the inactivation of neurotransmitters called noradrenaline and serotonin, that are present at the nerve terminals in our brain. Reuptake prevention of these monoamine neurotransmitters potentiate their action in the brain. This appears to be associated with the antidepressant activity and helps in regulating the mood. It also stops the transmission of pain signals from nerves to the brain thereby relieving neuropathic pain (pain from damaged nerves). If you miss a dose of Amitone 10mg Tablet, take it as soon as possible. However, if it is almost time for your next dose, skip the missed dose and go back to your regular schedule. Do not double the dose. It is unsafe to consume alcohol with Amitone 10mg Tablet. Amitone 10mg Tablet may be unsafe to use during pregnancy. Although there are limited studies in humans, animal studies have shown harmful effects on the developing baby. Your doctor will weigh the benefits and any potential risks before prescribing it to you. Please consult your doctor. Amitone 10mg Tablet may cause side effects which could affect your ability to drive. Amitone 10mg Tablet is one of many antidepressants that can be used to treat depression. You can increase the effectiveness of Amitone 10mg Tablet and hasten your recovery by making certain lifestyle modifications. How quickly you recover from depression can be greatly influenced by your level of activity and food. To relieve tension, try to think positively and engage in conversation with people. Start a hobby or practice yoga. Make sure you get a good night's sleep to unwind. Avoid smoking and drinking because they will only make your depression worse. Even if you begin to feel better, continue taking your medications as directed. Yes, Amitone 10mg Tablet can impact both men's and women's sex lives. You can feel uncomfortable during sexual activity or your sexual desire might drop as a result. Men may struggle to achieve or maintain an erection during sexual activity, as well as struggle to enjoy an orgasm. Do not stop taking the medication if you have these side effects; instead, speak with your doctor.",Treatment of Depression | Neuropathic pain | Treatment of Migraine | 
https://www.nepmeds.com.np/detail/flunil-20,Flunil-20,"Flunil 20 MG Capsule is a mood-altering medication. It is used to treat depression as well as other mental health issues such as obsessive-compulsive disorder (unwanted thoughts and repetitive actions that you feel forced to perform), panic disorder (fear, quick breathing, and rapid heart rate), and so on. This medication works by boosting the levels of a chemical component in your brain, which aids in mood and well-being stabilization.Flunil 20 MG Capsule may cause common side effects such as headache, nausea, decreased appetite, restlessness, nervousness, dizziness, sleepiness, sweating, etc. Consult your doctor if these symptoms stay for a long time or if they become severe. Flunil 20 MG Capsule can be taken with or without food as advised by your doctor. Take it at the same time every day for the ease of remembering. Avoid discontinuing the treatment without consulting your doctor as it may cause withdrawal symptoms such as anxiety, sleep disturbances, irritability, etc. To avoid these, gradual dose reduction is necessary under your doctor’s supervision.   In Treatment of Panic disorder Flunil 20 Capsule can help relieve symptoms of many panic disorders including panic attacks. It can help you feel calmer and improve your ability to deal with problems. Do not stop taking it, even when you feel better, unless your doctor advises you to   Obsessive-compulsive Disorder Treatment Flunil 20 Capsule relieves the symptoms of many anxiety disorders, including obsessive-compulsive disorder, by boosting the level of a chemical in your brain called serotonin. It is taken once a day and has fewer negative effects than earlier antidepressants. It makes you feel calmer and more capable of dealing with challenges. Continue taking the medication until your doctor tells you to stop. Exercise and eating a nutritious diet can also help boost your mood.     Sexual problemsIndigestionInfluenza-like illnessAppetite lossDepressionSexual desire is low.NauseaThroat discomfort Sweating TremorsWeaknessYawningDreams that are apart of the ordinaryEjaculation is delayed.Dryness of the mouthInsomnia (difficulty falling asleep)NervousnessSleepinessInfection of the sinuses Take this medicine in the dose and duration as advised by your doctor. Flunil 20 Capsule may be taken with or without food, but it is better to take it at a fixed time. Flunil 20 Capsule is a selective serotonin reuptake inhibitor (SSRI) antidepressant. It works by increasing the levels of serotonin, a chemical messenger in the brain. This improves mood and physical symptoms of depression and also relieves symptoms of panic and obsessive disorders. If you miss a dose of Flunil 20 Capsule, take it as soon as possible. However, if it is almost time for your next dose, skip the missed dose and go back to your regular schedule. Do not double the dose. Flunil 20 MG Capsule is not recommended for use during pregnancy unless absolutely necessary. If you are pregnant, consult your doctor about the potential benefits and risks. It is unsafe to consume alcohol with Flunil 20 Capsule. Flunil 20 Capsule is probably unsafe to use during breastfeeding. Limited human data suggests that the drug may pass into the breastmilk and harm the baby. Flunil 20 MG Capsule may cause dizziness, sleepiness, or visual disturbances. If you experience such symptoms, avoid driving or operating machines. The time for which Flunil 20 MG Capsule remains active in your body is not clinically known. The time required for Flunil 20 MG Capsule to show its effect is not clinically known. If you miss a dose of Flunil 20 Capsule, take it as soon as possible. However, if it is almost time for your next dose, skip the missed dose and go back to your regular schedule. Do not double the dose. Flunil 20 Capsule is an antidepressant drug and belongs to the class of selective serotonin re−uptake inhibitors (SSRIs). In adults, this medicine is used to treat major depressive episodes, eating disorder (bulimia nervosa) and obsessive-compulsive disorder (OCD). In children and adolescents aged eight years and above, it is used to treat moderate to severe major depressive disorder.","Anorexia | Bipolar disease in adults | Disorder of obsessiveness | Premenstrual dysphoric disorder, panic disorder | "
https://www.nepmeds.com.np/detail/encorate-100mg-injection,Encorate 100mg Injection,"Encorate 100mg injection belongs to a class of medications known as anti-epileptics. It's used to treat disorders like epilepsy and bipolar disorder. It prevents seizures (fits) by reducing excessive mood swings and aberrant brain signals. It is also beneficial in the prevention of migraines.  Most side effects are minor and decrease as your body adjusts to the medication. Consult your doctor if they persist if you are concerned. This medication will be administered to you by your doctor or nurse. Please do not self-administer. Encorate 100mg injections works by reducing the excessive and abnormal brain nerve cell activity, it regulates seizures or fits. If you forget to take an Encorate 100mg injections, take it as soon as you remember. If your next dose is approaching, skip the missing dose and return to your regular schedule. Do not increase the dosage. It is harmful to drink alcohol while taking Encorate 100mg injections. Use of the Encorate 100mg injection during pregnancy is not advised due to clear evidence that it poses a risk to the unborn child. In rare instances, though, a doctor might advise it if the risks are exceeded by the benefits in a critical situation. Please consult your doctor. It is safe to use the Encorate 100mg injection while breast-feeding. According to human research, the medication has no negative effects on the child and does not significantly enter the breastmilk. Monitor for any unusual bleeding or bruises in the infant as well as any jaundice or other liver damage symptoms. While taking Encorate 100mg injection,may impair vision, reduce alertness, or cause you to feel drowsy and lightheaded. If you experience these symptoms, don't drive. Patients with kidney illness can probably use Encorate 100mg injection without complications. Due to a lack of evidence, it is possible that these people won't require a dose adjustments for Encorate 100 Tablet. Kindly consult with a doctor. Patients with liver illness should use the Encorate 100mg injections with caution. Encorate 100MG Injection dosage may need to be changed. Please consult with a doctor. Patients with severe liver condition are not advised to take Encorate  100mg injections.","Epilepsy/Seizures | Prevention of migraine | For Epilepsy/SeizuresEncorate 100mg injection is an anticonvulsant (or anti-epileptic) medication that reduces the nerve impulses that lead to seizures. It will give you greater confidence to carry with your everyday activities by reducing the frequency of your seizures. It aids in preventing symptoms like fear or stress, loss of consciousness, confusion, and excessive jerking motions.Although there is no evidence that this medication causes physical or psychological dependence (addiction), it should not be stopped suddenly. For it to be effective, it must be taken as directed on a regular basis. A seizure could occur if a dose is missed. | Headache | Dizziness | Vision impairment | Nausea | Sleepiness | Hair loss | gaining weight | Tremor | Lack of coordination | Weakness | Appetite enhancement | Insomnia (difficulty falling asleep) | Unusual thoughts | Depression | Nystagmus (unintentional eye movement) | Weight reduction | Bronchitis is an airway inflammation. | Breathlessness | Platelets in the blood are low. | Hay fever | Nervousness | Ecchymosis (skin discoloration caused by bleeding beneath the skin) | Fever | Loss of memory | Infection | Peripheral edema | "
https://www.nepmeds.com.np/detail/encorate-500-tablet,Encorate 500 Tablet,"Encorate 500 Tablet belongs to a class of medications known as anti-epileptics. It's used to treat disorders like epilepsy and bipolar disorder. It prevents seizures (fits) by reducing excessive mood swings and aberrant brain signals. It is also beneficial in the prevention of migraines.  Most side effects are minor and decrease as your body adjusts to the medication. Consult your doctor if they persist if you are concerned. Follow your doctor's instructions for this medication's dosage and duration. Take it all in at once. Don't eat it, break it, or crush it. The Encorate 500 Tablet should be taken with food. Encorate 500 Tablet works by reducing the excessive and abnormal brain nerve cell activity, it regulates seizures or fits. If you forget to take an Encorate 500 Tablet, take it as soon as you remember. If your next dose is approaching, skip the missing dose and return to your regular schedule. Do not increase the dosage. It is harmful to drink alcohol when using Encorate 500 Tablet. Use of the Encorate 500 Tablet during pregnancy is not advised due to clear evidence that it poses a risk to the unborn child. In rare instances, though, a doctor might advise it if the risks are exceeded by the benefits in a critical situation. Please consult your doctor. It is safe to use the Encorate 500 Tablet while breast-feeding. According to human research, the medication has no negative effects on the child and does not significantly enter the breastmilk. Monitor for any unusual bleeding or bruises in the infant as well as any jaundice or other liver damage symptoms. Encorate 500 Tablet may impair vision, reduce alertness, or cause you to feel drowsy and lightheaded. If you experience these symptoms, don't drive. Patients with kidney illness can probably use Encorate 500 Tablet without complications. Due to a lack of evidence, it is possible that these people won't require a dose adjustments for Encorate 500 Tablet. Kindly consult with a doctor. Patients with liver illness should use the Encorate 500 Tablet with caution. Encorate 500 Tablet dosage may need to be changed. Please consult with a doctor. Patients with severe liver condition are not advised to take Encorate 500 Tablet.","Epilepsy/Seizures | Bipolar Disorder | Prevention of Migraine | For Epilepsy/SeizuresEncorate 500 Tablet is an anticonvulsant (or anti-epileptic) medication that reduces the nerve impulses that lead to seizures. It will give you greater confidence to carry with your everyday activities by reducing the frequency of your seizures. It aids in preventing symptoms like fear or stress, loss of consciousness, confusion, and excessive jerking motions.Although there is no evidence that this medication causes physical or psychological dependence (addiction), it should not be stopped suddenly. For it to be effective, it must be taken as directed on a regular basis. A seizure could occur if a dose is missed. | For Bipolar disorderEncorate 500 Tablet helps to reestablish the proper balance of neural activity in the brain in people with bipolar disorder. You may have less restlessness and less severe emotions as a result. Less signs of depression could occur less often. The effects of this medication may not be felt for a few weeks, and during that period you might still feel depressed. You will most likely take this medication for at least six months, if not much longer. To function properly, it must be taken frequently. Without your doctor's approval, don't stop taking it. To minimize bipolar illness symptoms, you should continue to eat healthily and stay active. | For Prevention of MigraineEncorate 500 Tablet's ability to prevent migraines is not completely known. It can affect the unusual and excessive activity of the brain's nerve cells or enhance activity in a part of the brain linked to migraines. You may be able to carry out everyday tasks and improve your quality of life by preventing and lowering headache occurrence. | Headache | Dizziness | Vision impairment | Nausea | Vomiting | Sleepiness | Hair loss | gaining weight | Tremor | Lack of coordination | Weakness | Appetite enhancement | Insomnia (difficulty falling asleep) | Pain in the abdomen | Unusual thoughts | Diarrhea | Depression | Constipation | Nystagmus (unintentional eye movement) | Weight reduction | Bronchitis is an airway inflammation. | Breathlessness | Platelets in the blood are low. | Hay fever | Nervousness | Ecchymosis (skin discoloration caused by bleeding beneath the skin) | Symptoms similar to the flu | Fever | Loss of memory | Indigestion | Infection | Peripheral edema | "
https://www.nepmeds.com.np/detail/levera-1000,LEVERA 1000mg,"Levera 1000 Tablet is an anti-epileptic medication used to treat epileptic seizures (fits). It can be taken alone or in conjunction with other medications. It helps to avoid seizures as long as you keep taking it.Levetiracetam is found in Levera-1000 Tablet 10's and is used to treat epileptic symptoms in combination or alone. It works by slowing down the aberrant signals sent by the brain, which causes seizures. It aids in the suppression of specific brain areas responsible for aberrant activity and the spread of electrical signals that cause seizures. It lowers seizure episodes but does not cure epilepsy.Levera 1000 Tablet works by reducing aberrant electrical activity in the brain. Levera Tablet is a Tablet manufactured by INTAS PHARMA. Levera 1000 is benificial for treatments of epilepsy/seiuzers. Levera 1000 Tablet is an anticonvulsant (sometimes known as an anti-epileptic) medication. It works by reducing the speed of electrical signals in the brain that trigger seizures (fits). This medication can be used to treat a variety of seizures, including myoclonic, partial-onset, and primary generalized tonic-clonic (or grand mal). It may also aid in the reduction of symptoms such as bewilderment, uncontrollable jerking movements, loss of awareness, and fear or anxiety. The medication may allow you to engage in activities that you would otherwise be prohibited or terrified of (such as swimming and driving). This treatment may take a few weeks to act (since the dose must be gradually increased), and you may still suffer seizures during this period. Even if you feel better, you should keep taking it. It has some side effects such as Aggravation of depression,Aggression,Apathy,Anxiety. Aggravation of depression Aggression, Apathy Anxiety. Take this medication at the dose and for the duration prescribed by your doctor. Take it all at once. It should not be chewed, crushed, or broken. Levera 1000 Tablet can be taken with or without food, although it is best to take it at the same time every day. Levera 1000 Tablet is an antiepileptic medication. It works by attaching to specific sites (SV2A) on the surfaces of nerve cells. This suppresses the abnormal activity of the nerve cells in the brain and prevents the spread of electrical signals that cause seizures. If you forget to take a dose of Levera 1000 Tablet, do so as soon as possible. If your next dose is approaching, skip the missing dose and resume your regular schedule. Do not increase the dose. Levera 1000 Tablet is most likely safe to take during breastfeeding. According to the limited human data, the medication poses no major harm to the fetus.
Keep an eye on the baby's drowsiness and weight increase. In people with kidney problems, Levera 1000 Tablet should be taken with caution. Levera 1000 Tablet dosage may need to be adjusted. Please consult your physician. Levera 1000 Tablet may be unsafe to use during pregnancy. Although there are limited studies in humans, animal studies have shown harmful effects on the developing baby. Your doctor will weigh the benefits and any potential risks before prescribing it to you. Please consult your doctor. It is unsafe to consume alcohol with Levera 1000 Tablet.","It is commonly used for thediagnosis or treatment of involuntary muscle jerk in people with epilepsy, partial onset fits, seizure that affects the entire brain. |  | Aggravation of depression | Aggression, | Apathy | Anxiety. | Sleepiness | Decreased appetite | Behavioral changes | Aggressive behavior | Irritation | Agitation | "
https://www.nepmeds.com.np/detail/babygesic-drops-orange,Babygesic Drops Orange,"Babygesic Drops Orange is a widely prescribed medicine that helps to ease pain and bring down high body temperature (fever). In children, it treats conditions like headache, toothache, body ache, fever, and common cold.Babygesic Drops Orange is given orally preferably at a fixed time every day. Though this medicine can be taken before or after food, it is best given after food as it can irritate the inner lining of an empty stomach. The dose and duration will depend upon your child’s age, body weight, and severity of the infection, so stick to the dose, time, and way prescribed by your child’s doctor. If your child vomits within 30 minutes of taking the medicine, let the child calm down and repeat the same dose. Redosing is not recommended if your child vomits more than 30 minutes after taking a dose.Do not give your child Babygesic Drops Orange along with other medicines (many cold and flu medicines and other painkillers) that contain paracetamol, as this may result in overdosing and cause dangerous side effects such as hepatotoxicity (liver damage). Always check the ingredients of any other medicines before giving them to your child in combination with this medicine.Generally, this medicine is well-tolerated by the children. However, temporary side effects such as indigestion, nausea, and vomiting may occur in some children. Consult your doctor in case these episodes become bothersome for your child.This medicine is often considered safe and effective but may not be suitable for everybody. Inform your doctor if your child is undergoing treatment for any blood-related disorder, is allergic to any medicinal compound, or has any birth defects, liver impairment, or kidney dysfunction. This will help your child’s doctor evaluate the dose and suitability of this medicine in a better way.",
https://www.nepmeds.com.np/detail/amlod-5mg-tab,Amlod 5mg Tablet," Amlod 5mg Tablet is a medication classified as a calcium channel blocker. It is prescribed to manage hypertension (high blood pressure) and prevent angina (chest pain caused by heart-related issues). By reducing blood pressure and easing the heart's workload, it aids in preventing heart attacks and strokes. For the treatment of; Amlod 5mg Tablet is known for its effectiveness in lowering blood pressure. By relaxing and widening the blood vessels, it helps to reduce the resistance to blood flow, resulting in improved blood pressure control. Properly managing hypertension can significantly decrease the risk of cardiovascular diseases, such as heart attacks, strokes, and kidney problems.   To use Amlod 5mg Tablet, follow your doctor's prescribed dosage instructions precisely. Take the tablet by mouth with a glass of water, swallowing it whole. Unless directed otherwise by your doctor, do not crush, chew, or break the tablet. Typically, Amlod 5mg Tablet is taken once a day. It can be taken with or without food, but it's advisable to take it at the same time every day for consistency. By blocking calcium channels, Amlod 5mg Tablet helps to relax and widen blood vessels, which reduces resistance to blood flow and lowers blood pressure. Additionally, it decreases the workload of the heart, making it more efficient and reducing the risk of heart-related complications. If you happen to miss a dose of Amlod 5mg Tablet, it is generally recommended to take it as soon as you remember. However, if it is almost time for your next scheduled dose, it is best to skip the missed dose and continue with your regular dosing schedule. It is important not to take a double dose to compensate for the missed one. When taking Amlod 5mg Tablet, it is generally recommended to avoid consuming alcohol. 
When taking Amlod 5mg Tablet, it is generally recommended to avoid consuming alcohol. If you experience dizziness or drowsiness while taking Amlod 5mg Tablet, it is recommended to avoid driving Common side effects may include swelling of the ankles or feet, dizziness, headache, and flushing. Serious side effects are rare but can include rapid heartbeat and severe dizziness. Contact your healthcare provider if you experience severe or unusual side effects. If you forget a dose, take it as soon as you remember. If it's close to the time for your next scheduled dose, skip the missed dose and continue with your regular dosing schedule. Do not double up",Hypertension | Angina | Headache | Dizziness | Flushing | Swelling | Fatigue | Palpitations | 
